Start Date,End Date,Start Time,Portfolio name,Campaign Type,Campaign Name,Country,Status,Currency,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Total Sales (₹)
"Feb 21, 2025","Feb 21, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,143,2,1.3986013986013985%,₹2.46,₹1.23,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,279,4,1.4336917562724014%,₹6.35,₹1.59,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,398,4,1.0050251256281406%,₹6.21,₹1.55,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,194,3,1.5463917525773196%,₹10.54,₹3.51,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,160,3,1.875%,₹4.02,₹1.34,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,319,2,0.6269592476489028%,₹2.0,₹1.0,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,247,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,245,4,1.6326530612244898%,₹13.67,₹3.42,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,258,6,2.3255813953488373%,₹7.39,₹1.23,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",09:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,539,6,1.1131725417439702%,₹7.2,₹1.2,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,270,4,1.4814814814814816%,₹7.33,₹1.83,1,1.1547853485624262%,86.6,₹634.75
"Feb 19, 2025","Feb 19, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,317,3,0.9463722397476341%,₹5.49,₹1.83,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,366,3,0.819672131147541%,₹4.82,₹1.61,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,293,4,1.3651877133105803%,₹6.21,₹1.55,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,475,5,1.0526315789473684%,₹7.06,₹1.41,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,602,7,1.1627906976744187%,₹8.91,₹1.27,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,314,4,1.2738853503184715%,₹5.78,₹1.45,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,295,8,2.711864406779661%,₹10.97,₹1.37,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,462,10,2.1645021645021645%,₹27.41,₹2.74,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,312,2,0.641025641025641%,₹2.34,₹1.17,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,407,6,1.4742014742014742%,₹8.72,₹1.45,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,455,4,0.8791208791208791%,₹7.32,₹1.83,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",10:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,587,6,1.0221465076660987%,₹8.41,₹1.4,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,396,6,1.5151515151515151%,₹9.08,₹1.51,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,556,6,1.079136690647482%,₹11.46,₹1.91,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,553,5,0.9041591320072333%,₹8.55,₹1.71,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,421,7,1.66270783847981%,₹12.74,₹1.82,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,830,18,2.1686746987951806%,₹33.56,₹1.86,2,2.643560456872785%,37.83,₹1269.5
"Feb 23, 2025","Feb 23, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1014,16,1.5779092702169626%,₹29.12,₹1.82,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,535,7,1.3084112149532712%,₹24.57,₹3.51,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,574,8,1.3937282229965158%,₹14.84,₹1.85,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,705,6,0.851063829787234%,₹10.9,₹1.82,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,497,3,0.6036217303822937%,₹4.76,₹1.59,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,555,10,1.8018018018018018%,₹29.88,₹2.99,1,4.7073651043717994%,21.24,₹634.75
"Mar 01, 2025","Mar 01, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,499,3,0.6012024048096193%,₹5.42,₹1.81,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",11:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,880,6,0.6818181818181818%,₹10.56,₹1.76,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,603,5,0.8291873963515755%,₹16.0,₹3.2,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,604,9,1.490066225165563%,₹13.96,₹1.55,1,1.5763502297903094%,63.44,₹885.59
"Feb 20, 2025","Feb 20, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,590,3,0.5084745762711864%,₹5.88,₹1.96,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,440,5,1.1363636363636365%,₹9.93,₹1.99,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,885,9,1.0169491525423728%,₹17.24,₹1.92,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,945,13,1.3756613756613756%,₹21.96,₹1.69,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,560,4,0.7142857142857143%,₹6.98,₹1.75,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,678,9,1.3274336283185841%,₹13.78,₹1.53,1,1.55602479702797%,64.27,₹885.59
"Feb 26, 2025","Feb 26, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,917,18,1.9629225736095965%,₹34.08,₹1.89,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,683,11,1.610541727672035%,₹18.53,₹1.68,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,683,3,0.43923865300146414%,₹6.19,₹2.06,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,772,5,0.6476683937823834%,₹8.54,₹1.71,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",12:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,915,11,1.2021857923497268%,₹39.67,₹3.61,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,397,8,2.0151133501259446%,₹12.88,₹1.61,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,600,7,1.1666666666666667%,₹9.05,₹1.29,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,495,5,1.0101010101010102%,₹9.04,₹1.81,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,539,6,1.1131725417439702%,₹10.02,₹1.67,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,738,8,1.084010840108401%,₹13.12,₹1.64,1,2.06695549428909%,48.38,₹634.75
"Feb 23, 2025","Feb 23, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1139,11,0.9657594381035997%,₹16.26,₹1.48,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,599,9,1.5025041736227045%,₹15.61,₹1.73,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,645,3,0.46511627906976744%,₹3.69,₹1.23,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,865,11,1.2716763005780347%,₹19.28,₹1.75,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,694,8,1.1527377521613833%,₹11.17,₹1.4,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,712,3,0.42134831460674155%,₹5.17,₹1.72,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,808,13,1.608910891089109%,₹21.23,₹1.63,1,2.4584279030988005%,40.68,₹863.56
"Mar 02, 2025","Mar 02, 2025",13:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1104,12,1.0869565217391304%,₹17.03,₹1.42,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,686,7,1.0204081632653061%,₹19.7,₹2.81,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,682,9,1.3196480938416422%,₹14.83,₹1.65,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,771,9,1.1673151750972763%,₹18.81,₹2.09,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,731,22,3.009575923392613%,₹52.6,₹2.39,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,991,19,1.917255297679112%,₹30.77,₹1.62,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1177,17,1.4443500424808835%,₹29.77,₹1.75,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,754,15,1.989389920424403%,₹26.72,₹1.78,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,645,7,1.0852713178294573%,₹10.2,₹1.46,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1055,18,1.7061611374407581%,₹38.88,₹2.16,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,713,12,1.6830294530154277%,₹20.99,₹1.75,1,2.7550993620875226%,36.3,₹761.86
"Feb 28, 2025","Feb 28, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,823,12,1.4580801944106925%,₹34.63,₹2.89,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,864,5,0.5787037037037037%,₹7.92,₹1.58,1,1.0005937867168648%,99.94,₹791.53
"Mar 02, 2025","Mar 02, 2025",14:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1047,11,1.0506208213944603%,₹18.4,₹1.67,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,771,6,0.7782101167315175%,₹8.91,₹1.49,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,607,11,1.8121911037891267%,₹18.62,₹1.69,1,1.6287328773114538%,61.4,₹1143.22
"Feb 20, 2025","Feb 20, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,896,15,1.6741071428571428%,₹25.07,₹1.67,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,795,14,1.7610062893081762%,₹23.37,₹1.67,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1109,23,2.0739404869251574%,₹37.26,₹1.62,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1247,13,1.0425020048115476%,₹18.5,₹1.42,1,2.4282676607250675%,41.18,₹761.86
"Feb 24, 2025","Feb 24, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,871,7,0.8036739380022963%,₹10.11,₹1.44,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,799,11,1.376720901126408%,₹20.23,₹1.84,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1030,15,1.4563106796116505%,₹25.87,₹1.72,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,894,14,1.5659955257270695%,₹23.44,₹1.67,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,996,12,1.2048192771084338%,₹29.35,₹2.45,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,838,8,0.9546539379474941%,₹12.33,₹1.54,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",15:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,1094,15,1.3711151736745886%,₹27.77,₹1.85,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",16:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,684,6,0.8771929824561403%,₹9.52,₹1.59,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",16:00,No Portfolio,Sponsored Products,manual wands (light+normal),India,ENABLED,INR,₹1000.0,Manual targeting,Dynamic bids - down only,724,8,1.1049723756906076%,₹10.74,₹1.34,0,,0.0,₹0
