Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),7 Day Total Sales (₹),Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"Feb 1, 2025","Mar 15, 2025",harry potter wands that lights up,1,100.00%,harry potter light wands,BROAD,No Portfolio,manual_KT_lightwands_vt_test-19-09,lightwands_vt,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands universal studios,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.08,Rs.1.08,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands up 1000,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands working light,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.44,Rs.2.44,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter white stick,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.1.43,Rs.1.43,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter white stick,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,1,100.0000%,Rs.2.73,Rs.2.73,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wizard wand,2,6.45%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.3.65,Rs.3.65,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter working elder wand,1,100.00%,"asin=""B09HXJJ8TY""",-,No Portfolio,Manual product targeting,wand PT,INR,1,2,50.0000%,Rs.2.3,Rs.2.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter working stick,1,100.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.46,Rs.1.46,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter working wand beautiful,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,2,2,100.0000%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter working wand flash paper,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.85,Rs.1.85,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter working wand spells,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.11,Rs.1.11,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter world,1,66.67%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wound,2,15.38%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,1,100.0000%,Rs.1.76,Rs.1.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wound,2,15.38%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.1.29,Rs.1.29,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter's fire stick,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.36,Rs.2.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter's magic wand video,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.31,Rs.1.31,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter's stick and candle set,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.44,Rs.2.44,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter's wand pen,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.97,Rs.1.97,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potters wand wooden,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.17,Rs.1.17,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry+potter+magnetic+eraser,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.01,Rs.2.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry+potter+official+wands,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.61,Rs.1.61,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry+potter+sorting+hat,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry+potter+stuck+light,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.92,Rs.1.92,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry. potter. stick,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.91,Rs.1.91,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry. potter. sticker harry potter fire wall stick,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.08,Rs.2.08,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harrypotter fire wand,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.96,Rs.2.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harrypotter kinder joy edition,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.02,Rs.2.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harrypotter theme dress for adults,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harrypotter theme return gift,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.31,Rs.2.31,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hbd music box,1,100.00%,*,-,No Portfolio,SHipments sku.,liquidation musicbox,INR,1,2,50.0000%,Rs.3.71,Rs.3.71,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",heart shape teddy,9,2.27%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hedgehog,5,1.85%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,2,50.0000%,Rs.17.18,Rs.17.18,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hedwig harry potter owl,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hedwig owl harry potter lamp,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",height of the wand severus snap light up tip,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hello kitty action figure,3,0.75%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,2,2,100.0000%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hello kitty stuff,17,0.43%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hello kitty toys for grown up kids,1,100.00%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.06,Rs.1.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hermione granger first wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hermione granger gift,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,2,50.0000%,Rs.2.15,Rs.2.15,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hermione's wand editing today,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.52,Rs.1.52,1,Rs.804.24,0.1900%,529.11,100.0000%
"Feb 1, 2025","Mar 15, 2025",high quality storage organiser,1,100.00%,storage organiser,PHRASE,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,1,2,50.0000%,Rs.21.3,Rs.21.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hogwarts acceptance letter,4,2.67%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.96,Rs.1.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hogwarts harry potter,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hogwarts shooting wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.33,Rs.1.33,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",holly wand,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.45,Rs.2.45,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",home storage organiser under 500,1,50.00%,storage organiser,PHRASE,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,1,2,50.0000%,Rs.12.2,Rs.12.2,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",house of rising sun music box,2,22.22%,*,-,No Portfolio,SHipments sku.,liquidation musicbox,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hp flaming wands,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hufflepuff merchandise,2,20.00%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,wand PT,INR,1,2,50.0000%,Rs.3.59,Rs.3.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",invisibility cloak real cloth harry potter,3,9.09%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.07,Rs.1.07,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",invisible cloth harry potter,2,40.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",invisible glock for magic harry potter,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,2,100.0000%,Rs.3.62,Rs.1.81,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",jelly cat hand toy jelly transparent,1,100.00%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",jellyfish toys for kids,1,50.00%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.06,Rs.1.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",jojo plushies,1,100.00%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kalimba musical instrument musical instrument toy,1,66.67%,kalimba musical instrument,PHRASE,liquidations-Jan-25,15-5_kalimba_17notes,kalimba17notes,INR,1,2,50.0000%,Rs.3.96,Rs.3.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kalimba prop,1,100.00%,kalimba,PHRASE,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",kalimba,INR,1,2,50.0000%,Rs.7.11,Rs.7.11,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy figurines harry potter,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy gift pack for boys harry potter edition,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter e,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.23,Rs.2.23,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter edition full box,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter edition toys pack of 3,2,18.18%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter in dubai,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter kinder joy helicopter set,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter pack of 1 at reasonable price,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.06,Rs.1.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter pack of 3 ind,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.39,Rs.2.39,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy harry potter small toy,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy hello kitty,2,33.33%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinder joy multiple pack harry potter,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kindergarten joy harry potter,2,11.76%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.79,Rs.1.79,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinderjoy harry potter edition for boys toys,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kinderjoy joy harry potter edition,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kir by plush,1,100.00%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kitten miniature,1,100.00%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",korean breathing soft toys cute,1,100.00%,breathing toy,BROAD,Breathing_category,breathing_otter_BE30_tACOS30,breathing_otter,INR,1,2,50.0000%,Rs.8.56,Rs.8.56,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",korean soft toys for girls,7,0.42%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kpop plushies,2,18.18%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Traditional Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kung fu panda,17,0.02%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kuromi and friends toys,2,11.11%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kuromi toy,17,0.04%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kwer wardrobe 7 grid storage organiser,4,8.70%,storage organiser,PHRASE,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,1,2,50.0000%,Rs.21.18,Rs.21.18,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",ladies socks for women free size,1,50.00%,"keyword-group=""category""",-,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,1,2,50.0000%,Rs.10.32,Rs.10.32,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",large breathing teddy bear with light for girls,1,66.67%,breathing teddy bear,PHRASE,Breathing_category,breathing-fox-BE37TACOS15,breathing-fox,INR,2,2,100.0000%,Rs.7.54,Rs.3.77,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",ledi wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",legendary wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.67,Rs.1.67,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",lenskart harry potter glasses,3,11.11%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.43,Rs.2.43,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",lenskart sunglasses,81,0.00%,*,-,liquidations-Jan-25,31-01-CatEyeSunglass-BE18.8,Cat Eye Glasses,INR,1,2,50.0000%,Rs.63.02,Rs.63.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",lifestyle-you magic wands,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",light saber non plastic,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.92,Rs.1.92,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",light sabers,5,1.32%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.02,Rs.2.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",light wali chadhi harry potter ki,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.21,Rs.1.21,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",lol toys for girls,41,0.05%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,2,50.0000%,Rs.1.06,Rs.1.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",long sticks wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.2,Rs.1.2,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",luminous stick harry potter,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.96,Rs.1.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",lumous wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.36,Rs.1.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic caster wand harry potter by warner bros,1,100.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,2,2,100.0000%,Rs.4.74,Rs.2.37,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic custer voice controller wand made by wander brother,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic glitter wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic light wand,1,100.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.4,Rs.1.4,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic paper harry harry potter wand,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
